frame;n_blobs;blob_id;blob_classification;blob_classification_color;blob_motion_index;blob_positive_index;blob_contour_std_deviation;blob_centerX;blob_centerY;blob_speedX;blob_speedY;blob_minX;blob_minY;blob_maxX;blob_maxY;blob_area;blob_perimeter;blob_convex_hull_area;blob_convex_hull_perimeter;blob_aspect_ratio;blob_extent_ratio;blob_solidity_ratio;blob_diameter;blob_compactness;blob_major_axis_rotation;blob_minor_axis_rotation;blob_rotation
450;3;0;person;blue;21;171;42,698134852310254;296,60538062304005;156,85508523593867;2,5215721893670207;1,1742522569273035;262;47;320;240;7682,0;470,3675309419632;8582,0;454,9948236942291;0,3005181347150259;0,6862604966946578;0,8951293404800745;98,89907068651111;28,800522541582755;51,50770950317383;238,98313903808594;6,656858444213867
450;3;1;true object;green;-266;133;23,351988465778515;107,49661377342927;179,71517861872223;0,0571647703588809;-0,169471636890961;91;168;118;200;440,5;98,18376564979553;520,0;92,84088778495789;0,84375;0,5098379629629629;0,8471153846153846;23,68252561395932;21,884340152494822;25,55680274963379;128,12767028808594;159,2744598388672
450;3;2;false object;red;-293;-296;4,479196382144796;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
451;3;0;person;blue;22;172;46,37117027408432;299,427746664056;157,30420152325206;2,8223660410159255;0,4491162873133874;271;48;320;240;6690,5;462,32590091228485;7660,0;451,05335557460785;0,2552083333333333;0,7111500850340136;0,8734334203655353;92,29631181174364;31,947573223878013;74,31853485107422;1152,8302001953125;3,985457420349121
451;3;1;true object;green;-268;134;23,57355534407807;107,4394490030704;179,8846502556132;-0,0571647703588809;0,169471636890961;91;168;118;200;437,5;98,18376564979553;515,0;92,64297711849213;0,84375;0,5063657407407407;0,8495145631067961;23,60174359706574;22,034404199254787;26,80539894104004;157,51657104492188;158,7047576904297
451;3;2;false object;red;-295;-298;4,026770515113155;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
452;3;0;person;blue;23;173;42,05756297168237;302,06425927560633;156,80947677746482;2,6365126115503585;-0,4947247457872379;272;49;320;240;6004,0;461,25483322143555;7124,0;451,23140716552734;0,2513089005235602;0,6548865619546248;0,8427849522740034;87,43300421802923;35,43571305298706;40,86769104003906;312,94879150390625;3,0779857635498047
452;3;1;true object;green;-270;135;23,007182068663962;107,57521342581161;179,859786162675;0,13576442274121803;-0,02486409293820202;91;168;118;200;445,5;98,18376564979553;524,5;93,01903307437897;0,84375;0,515625;0,8493803622497617;23,816553427805523;21,63872466256783;24,89427375793457;121,74922180175781;158,94122314453125
452;3;2;false object;red;-297;-300;4,793225133648981;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
453;3;0;person;blue;21;174;42,00957924729609;302,52399738257213;156,11777967463055;0,4597381069658013;-0,6916971028342687;273;49;320;240;5822,5;459,8406196832657;7109,0;449,94624423980713;0,24607329842931938;0,6486019828450484;0,8190322126881417;86,10131967177091;36,3165986278557;33,711830139160156;116,97233581542969;0,0
453;3;1;true object;green;-272;136;23,183380911381974;107,37891475014032;179,75440781835098;-0,19629867567128656;-0,10537834432400928;91;168;118;200;433,5;98,18376564979553;511,0;92,4889178276062;0,84375;0,5017361111111112;0,8483365949119374;23,493602164050813;22,237720500978014;27,157785415649414;159,7660675048828;158,9733428955078
453;3;2;false object;red;-299;-302;5,251031644670725;34,51237518822274;154,58751809131178;-0,38049225897024996;-0,05160237396694356;24;149;48;162;228,0;64,14213538169861;240,5;61,96770000457764;1,8461538461538463;0,7307692307692307;0,9480249480249481;17,03815178355966;18,04479619001821;13,269988059997559;25,814102172851562;91,41748046875
454;3;0;person;blue;19;175;46,1421985049601;302,9806308934883;155,18705828956752;0,4566335109161628;-0,9307213850630376;273;48;320;240;5706,5;460,6690468788147;6956,5;450,6570496559143;0,24479166666666666;0,6323692375886525;0,8203119384748078;85,23931875625946;37,18846416406476;28,498716354370117;110,46207427978516;0,0
454;3;1;true object;green;-274;137;23,61890107162609;107,51501484400507;179,64776808425015;0,13610009386474076;-0,10663973410083827;91;168;118;199;439,0;96,76955211162567;511,0;91,7174460887909;0,8709677419354839;0,5244922341696535;0,8590998043052838;23,642169108157916;21,331084774224685;23,321733474731445;103,00277709960938;157,9999237060547
454;3;2;false object;red;-301;-304;5,248147821427628;34,51237518822274;154,58751809131178;0,0;0,0;24;149;48;162;228,0;64,14213538169861;240,5;61,96770000457764;1,8461538461538463;0,7307692307692307;0,9480249480249481;17,03815178355966;18,04479619001821;13,269988059997559;25,814102172851562;91,41748046875
455;3;0;person;blue;17;176;47,35780817032857;303,4467289363755;153,99362666614306;0,4660980428872108;-1,193431623424459;275;48;320;240;5602,5;457,840619802475;6809,5;448,47710275650024;0,234375;0,6484375;0,8227476319847272;84,45901106086164;37,41508846784729;32,292545318603516;119,42007446289062;0,0
455;3;1;true object;green;-276;138;24,74670576797611;107,37574814367454;179,60403552375863;-0,13926670033052346;-0,04373256049152019;91;168;118;199;430,5;96,18376564979553;503,0;90,89598059654236;0,8709677419354839;0,514336917562724;0,8558648111332008;23,41216828934235;21,489702147676624;24,866378784179688;126,91893005371094;158,195556640625
455;3;2;false object;red;-303;-306;4,103655505649703;34,89286744719299;154,63912046527872;0,38049225897024996;0,05160237396694356;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
456;3;0;person;blue;15;177;47,056633961352844;303,7224544997828;152,55859756523733;0,27572556340732035;-1,435029100905723;276;48;320;240;5580,0;455,5979791879654;6663,5;447,35315561294556;0,22916666666666666;0,6605113636363636;0,8373977639378705;84,2892440328077;37,19883846597809;36,00847625732422;129,08779907226562;0,0
456;3;1;true object;green;-278;139;23,700244628632078;107,35331736471245;179,40784322845204;-0,022430778962089448;-0,196192295306588;91;168;118;199;430,0;96,76955211162567;510,5;91,38633143901825;0,8709677419354839;0,5137395459976105;0,8423114593535749;23,398568422792877;21,777549339266596;25,08528709411621;119,19628143310547;159,09939575195312
456;3;2;false object;red;-305;-308;4,763285514105667;34,51237518822274;154,58751809131178;-0,38049225897024996;-0,05160237396694356;24;149;48;162;228,0;64,14213538169861;240,5;61,96770000457764;1,8461538461538463;0,7307692307692307;0,9480249480249481;17,03815178355966;18,04479619001821;13,269988059997559;25,814102172851562;91,41748046875
457;3;0;person;blue;16;178;45,369586499204935;303,83795699057924;149,50996960425363;0,11550249079641617;-3,0486279609837084;278;47;320;240;5651,0;453,9411246776581;6545,5;447,0068783760071;0,21761658031088082;0,6971379225265235;0,8633412267970362;84,82379776512252;36,4647928992421;73,97699737548828;159,18101501464844;0,0
457;3;1;true object;green;-280;140;25,072061554195237;107,4394490030704;179,8846502556132;0,08613163835794069;0,47680702716115775;91;168;118;200;437,5;98,18376564979553;515,0;92,64297711849213;0,84375;0,5063657407407407;0,8495145631067961;23,60174359706574;22,034404199254787;26,80539894104004;157,51657104492188;158,7047576904297
457;3;2;false object;red;-307;-310;4,8082448580891155;34,89286744719299;154,63912046527872;0,38049225897024996;0,05160237396694356;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
458;3;0;person;blue;17;179;40,88093223369126;303,55552073773976;147,20555462771813;-0,2824362528394886;-2,3044149765354973;283;47;320;240;5808,0;445,4558436870575;6182,0;441,1141132116318;0,19170984455958548;0,8133314661812071;0,9395017793594306;85,99404209491391;34,165101355879514;34,79334259033203;358,0852966308594;0,5942403674125671
458;3;1;true object;green;-282;141;23,20712954412942;107,49425232492462;179,1214211275785;0,054803321854222986;-0,763229128034709;91;168;118;198;419,0;94,7695517539978;489,0;89,85402143001556;0,9;0,5172839506172839;0,8568507157464212;23,09734550211416;21,435007015879876;22,72397232055664;93,59386444091797;156,6295623779297
458;3;2;false object;red;-309;-312;5,456311031966921;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
459;3;0;person;blue;15;180;40,00515160378872;301,5793170698124;146,91338403111357;-1,9762036679273365;-0,29217059660456357;282;46;320;240;6197,5;445,3553384542465;6511,0;438,34514558315277;0,1958762886597938;0,8406809549647314;0,9518507141760099;88,830749622505;32,00344937308535;35,557533264160156;281,55828857421875;0,7654188275337219
459;3;1;true object;green;-284;142;23,61744293834253;107,10958269310505;178,94970041381103;-0,3846696318195626;-0,17172071376745635;91;168;118;197;410,0;92,76955211162567;475,5;87,58127439022064;0,9310344827586207;0,5236270753512133;0,8622502628811777;22,847936741452536;20,990706826808854;22,924915313720703;96,73750305175781;157,5287628173828
459;3;2;false object;red;-311;-314;4,6324858670933144;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
460;3;0;person;blue;16;181;39,171860813405004;299,29096853392247;144,898520231991;-2,288348535889952;-2,0148637991225655;275;45;320;240;6644,5;446,1248903274536;7183,5;433,492001414299;0,23076923076923078;0,7572079772079772;0,9249669381220853;91,97847658551858;29,95370874703627;43,87240219116211;211,84771728515625;1,4838446378707886
460;3;1;true object;green;-286;143;22,814436499506314;107,19708863715047;179,0323100086149;0,087505944045418;0,08260959480386987;91;168;118;197;414,0;92,76955211162567;471,5;87,76254451274872;0,9310344827586207;0,5287356321839081;0,8780487804878049;22,959119571977435;20,787898065197176;21,860088348388672;86,12750244140625;156,68527221679688
460;3;2;false object;red;-313;-316;5,2696875082809695;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
461;3;0;person;blue;17;182;39,13711066367242;296,88947420889036;148,84648895171242;-2,401494325032104;3,947968719721416;271;45;320;240;7456,5;455,2964630126953;7974,0;444,708278298378;0,2512820512820513;0,7803767660910518;0,9351015801354402;97,43670081297776;27,80055914059822;46,31472396850586;221,493408203125;1,9012457132339478
461;3;1;true object;green;-288;144;21,642880263910573;107,01304387334473;178,74732555161788;-0,18404476380574408;-0,284984456997023;91;168;118;197;403,5;92,18376564979553;461,5;86,9986127614975;0,9310344827586207;0,5153256704980843;0,8743228602383532;22,6661014799775;21,060338660164618;22,239145278930664;86,39196014404297;157,2600860595703
461;3;2;false object;red;-315;-318;4,7518725802832025;34,901077345102905;154,58982728763428;0,008209897909914332;-0,04929317764444363;25;149;48;162;217,5;62,72792184352875;230,0;60,79461145401001;1,7692307692307692;0,7274247491638796;0,9456521739130435;16,641201909113953;18,090998523254488;12,50776195526123;27,758012771606445;89,45662689208984
462;3;0;person;blue;18;183;37,532776777683985;293,9198472963504;152,10536535907997;-2,9696269125399795;3,258876407367552;261;45;320;240;8377,0;468,8528119325638;9001,5;454,53034126758575;0,30256410256410254;0,7281182094741416;0,930622673998778;103,27597816649552;26,24125095584004;52,5734977722168;235,6061248779297;4,472430229187012
462;3;1;true object;green;-290;145;21,539546024377767;107,23313241298852;177,97329703804525;0,22008853964379682;-0,774028513572631;92;168;118;195;360,0;86,76955211162567;412,5;81,803995013237;0,9629629629629629;0,5128205128205128;0,8727272727272727;21,409489393833255;20,913764371255898;20,379718780517578;69,08916473388672;156,39305114746094
462;3;2;false object;red;-317;-320;4,978609804701997;34,901077345102905;154,58982728763428;0,0;0,0;25;149;48;162;217,5;62,72792184352875;230,0;60,79461145401001;1,7692307692307692;0,7274247491638796;0,9456521739130435;16,641201909113953;18,090998523254488;12,50776195526123;27,758012771606445;89,45662689208984
463;3;0;person;blue;19;184;36,07039352278942;291,3539551790946;152,44042612684999;-2,565892117255771;0,3350607677700168;255;43;320;240;9048,0;478,99494755268097;9734,0;462,1147964000702;0,3299492385786802;0,7065989847715736;0,9295253749743169;107,33252722620368;25,35766575828864;56,08034896850586;247,97621154785156;4,661046504974365
463;3;1;true object;green;-292;146;21,880415263500403;106,74723874637739;177,85882838505916;-0,4858936666111333;-0,11446865298609055;91;168;118;195;371,5;88,18376529216766;429,0;83,19996058940887;1,0;0,50960219478738;0,865967365967366;21,748758375344394;20,932372708221035;21,81180191040039;72,84861755371094;156,3679656982422
463;3;2;false object;red;-319;-322;5,18283911729024;34,89286744719299;154,63912046527872;-0,008209897909914332;0,04929317764444363;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
464;3;0;person;blue;20;185;38,76126420252774;289,12548844514197;151,60439699092348;-2,2284667339526436;-0,8360291359265091;251;43;320;240;9563,5;482,8944424390793;10253,0;464,8561041355133;0,350253807106599;0,7035606562201133;0,9327513898371208;110,34775206625068;24,38302321728962;59,07211685180664;243,7525177001953;4,28665018081665
464;3;1;true object;green;-294;147;20,4991269924037;106,92545406839452;177,53175320447411;0,17821532201712387;-0,3270751805850409;92;168;117;194;343,0;83,94112503528595;392,0;79,58186995983124;0,9615384615384616;0,5276923076923077;0,875;20,897874625046462;20,542601959736178;21,486173629760742;76,97396850585938;158,06973266601562
464;3;2;false object;red;-321;-324;4,958720725389209;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
465;3;0;person;blue;21;186;42,17593041265171;286,5774215395271;151,03191492631666;-2,54806690561486;-0,5724820646068167;250;42;320;240;9760,0;483,9655102491379;10474,0;464,77001881599426;0,35353535353535354;0,7041847041847041;0,9318312010693145;111,47563839967542;23,99821876134307;60,79840087890625;224,37313842773438;3,8350918292999268
465;3;1;true object;green;-296;148;21,3985844923759;106,23216029890092;177,22492484803655;-0,693293769493593;-0,30682835643756334;91;168;117;193;351,5;83,35533857345581;395,5;79,20416796207428;1,04;0,5407692307692308;0,888748419721871;21,15522866750463;19,767034050342673;22,747447967529297;75,45316314697266;158,31175231933594
465;3;2;false object;red;-323;-326;5,416891877256017;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
